Title,Price,Currency,Condition,Seller Feedback %,Seller Feedback Score,Shipping Cost,Shipping Currency,Original Price,Discount Percentage,Discount Amount,Country,Shipping_Cost,Brand,Processor,RAM,Device Type
ZEISS Industrial Computer Accessory SC 608482-9017  Platine Amplificateur Servom,2326.0,MAD,Used,100.0,445,22.0,MAD,2326.0,0,0.0,France,255.86,Unknown,Unknown,Unknown,Other or unknown
ANDRE FRANCIS (1925-2019) Création par computer Nouvelle Figuration 1990 (12),988.5500000000001,MAD,Unknown,100.0,1432,10.0,MAD,988.5500000000001,0,0.0,France,116.30000000000001,Unknown,Unknown,Unknown,Other or unknown
Fujitsu PC Computer Q556/2 Mini Intel i3-6100T 4-32 GB RAM 256GB m.2 SSD Win 11,1162.8837,MAD,Refurbished,99.8,9362,0.0,MAD,1162.8837,0,0.0,Germany,0.0,Unknown,i3,Unknown,Desktop
Windows 11 Business PC Intel i7 4x 3.80GHz 32GB RAM 1TB SSD Computer Multimedia,3826.2700000000004,MAD,Open Box,100.0,121,0.0,MAD,3826.2700000000004,0,0.0,Germany,0.0,Unknown,i7,32GB,Desktop
Fujitsu Konfigurator Computer Q556 Mini PC Intel G4400T 8GB RAM 256GB SSD Win 11,1162.8837,MAD,Refurbished,99.8,9362,0.0,MAD,1162.8837,0,0.0,Germany,0.0,Unknown,Unknown,8GB,Desktop
"Multimedia Computer | AMD Quad Core 3,60Ghz |  16GB Ram | 128GB SSD | Windows 10",1743.3370000000002,MAD,New,98.4,71787,0.0,MAD,1743.3370000000002,0,0.0,Germany,0.0,Unknown,Unknown,16GB,Desktop
Fujitsu Esprimo P757 Intel Core i5/i7 8GB/16GB/32GB RAM WLAN Windows 11 Computer,918.7700000000001,MAD,Refurbished,99.5,12878,0.0,MAD,918.7700000000001,0,0.0,Germany,0.0,Unknown,i5,8GB,Desktop
Windows 11 Business PC Intel i7 4x 3.80GHz 32GB RAM 1TB SSD Computer Multimedia,4650.837,MAD,New,99.1,16804,0.0,MAD,4650.837,0,0.0,Germany,0.0,Unknown,i7,32GB,Desktop
Windows 11 Business PC Intel i7 4x 3.80GHz 32GB RAM 2TB SSD Computer Multimedia,4407.77,MAD,Open Box,100.0,121,0.0,MAD,4407.77,0,0.0,Germany,0.0,Unknown,i7,32GB,Desktop
Office Business Computer | AMD Quad 3.80 GHz | 16GB RAM | 256 SSD | DVD±RW,2581.86,MAD,New,98.4,71787,0.0,MAD,2581.86,0,0.0,Germany,0.0,Unknown,Unknown,16GB,Desktop
Windows 11 Business PC Intel i7 4x 3.80GHz 16GB RAM 512GBSSD Computer Multimedia,3244.7700000000004,MAD,Open Box,100.0,121,0.0,MAD,3244.7700000000004,0,0.0,Germany,0.0,Unknown,i7,16GB,Desktop
Multimedia 8-Thread Business Computer Intel i7 3.4 GHz | 32GB | 1TB SSD | Win 11,4256.58,MAD,New,98.4,71787,0.0,MAD,4256.58,0,0.0,Germany,0.0,Unknown,i7,32GB,Desktop
Windows 11 Business PC Intel i7 4x 3.80GHz 16GB RAM 1TB SSD Computer Multimedia,3477.3700000000003,MAD,Open Box,100.0,121,0.0,MAD,3477.3700000000003,0,0.0,Germany,0.0,Unknown,i7,16GB,Desktop
"Windows 11 Business PC Intel i7 4x 4,00GHz 64GB RAM 4TB SSD Computer Office 2021",5803.370000000001,MAD,Open Box,100.0,121,0.0,MAD,5803.370000000001,0,0.0,Germany,0.0,Unknown,i7,Unknown,Desktop
"PC Fujitsu Esprimo P557 E90+ Desktop PC i3-6100U, 8GB, 256GB SSD, Windows 10 Pro",511.60370000000006,MAD,Used,100.0,128,7.99,MAD,511.60370000000006,0,0.0,Germany,92.92370000000001,Unknown,i3,8GB,Desktop
"Monster Gaming PC - Intel i7 3,40Ghz  | 16GB RAM | 1TB SSD | Nvidia RTX 3050 8GB",5803.370000000001,MAD,New,98.4,71787,0.0,MAD,5803.370000000001,0,0.0,Germany,0.0,Unknown,i7,16GB,Desktop
"All in One Computer Terra AIO 2400 23.8"" Intel Core i5-8265 8GB RAM 512 GB SSD",3244.7700000000004,MAD,Used,99.7,642,0.0,MAD,3244.7700000000004,0,0.0,Germany,0.0,Unknown,i5,8GB,Desktop
Raspberry Pi 4 Computer Modell B  2GB /4GB / 8GB Light ✅🔥,872.1337,MAD,New,99.2,304,0.0,MAD,872.1337,0,0.0,Germany,0.0,Dell,Unknown,2GB,Desktop
"Mini-Computer Fujitsu Q910 Core i3, 3220T  8GB RAM DDR3 250 GB SSD -DVD Win11 N2",646.0465,MAD,Used,100.0,3209,7.99,MAD,646.0465,0,0.0,Germany,92.92370000000001,Unknown,i3,8GB,Desktop
Stromkabel PC Computerkabel Monitor Netzkabel Kaltgerätekabel 1m 2m 3m,80.24700000000001,MAD,New,99.6,39206,0.0,MAD,80.24700000000001,0,0.0,Germany,0.0,Unknown,Unknown,Unknown,Other or unknown
"Acer Veriton M4640G Intel Core i5-6400 3,20GHz 16GB RAM DDR4 Ohne HDD Computer",802.47,MAD,Used,99.4,10638,0.0,MAD,802.47,0,0.0,Germany,0.0,Acer,i5,16GB,Desktop
"Fujitsu Esprimo P757 Intel i5-6500 @ 3,20 GHz 4GB-16GB RAM SSD Windows 10/11 pro",755.3685,MAD,Used,99.6,207921,0.0,MAD,755.3685,0,0.0,Germany,0.0,Unknown,i5,4GB,Desktop
"Gaming PC - GTX750Ti, Intel Core i5-4690K, 16B DDR3 HyperX, MSI Z97 Mainboard",4652.0,MAD,Used,100.0,14,23.99,MAD,4652.0,0,0.0,Germany,279.0037,Msi,i5,Unknown,Desktop
PC Fujitsu P556 i3 6100 @ 3.70 GHz 4GB DDR4 RAM SSD 120GB - 480GB Windows 11 pro,580.9185000000001,MAD,Used,99.6,207921,0.0,MAD,580.9185000000001,0,0.0,Germany,0.0,Unknown,i3,4GB,Desktop
"Windows 11 Business PC Intel i7 4x 4,00GHz 64GB RAM 1TB SSD Computer Office 2021",6384.870000000001,MAD,Open Box,100.0,121,0.0,MAD,6384.870000000001,0,0.0,Germany,0.0,Unknown,i7,Unknown,Desktop
Multimedia Computer Windows 11 Pro | Intel iCore | 16 GB RAM | 500 GB SSD,1162.8837,MAD,Used,99.9,1256,0.0,MAD,1162.8837,0,0.0,Germany,0.0,Unknown,Unknown,Unknown,Desktop
COMPUTER DELL  T3400 RS-232 LPT DVD BRENNER FÜR CAD GRAFIK Nvidia Quadro Karte,646.0465,MAD,Used,100.0,440,7.99,MAD,646.0465,0,0.0,Germany,92.92370000000001,Dell,Unknown,Unknown,Desktop
"Dell Optiplex 3060 - Core i5-8400 2,80GHz - 1TB SSD - 16GB - SSF PC Win11 - TOP",1732.8700000000001,MAD,Used,99.2,3042,0.0,MAD,1732.8700000000001,0,0.0,Germany,0.0,Dell,i5,16GB,Desktop
"Monster Gaming PC - Intel i7 3,40Ghz | 32 GB RAM | 1TB SSD | Nvidia RTX 3050 6GB",6384.870000000001,MAD,New,98.4,71787,0.0,MAD,6384.870000000001,0,0.0,Germany,0.0,Unknown,i7,6GB,Desktop
All-In-One-PC 24 Zoll Windows 11 Computer schlank & lautlos 512GB SSD | 16GB RAM,4872.97,MAD,Refurbished,100.0,5351,0.0,MAD,4872.97,0,0.0,Germany,0.0,Unknown,Unknown,Unknown,Desktop
"Monster Gaming PC - Intel i7 3,90Ghz  | 16GB RAM | 1TB SSD | Nvidia RTX 3050 8GB",5803.370000000001,MAD,New,98.4,71787,0.0,MAD,5803.370000000001,0,0.0,Germany,0.0,Unknown,i7,16GB,Desktop
"Windows 11 Business PC Intel i7 4x 4,0GHz 16GB RAM 256GB SSD Computer Multimedia",3477.3700000000003,MAD,Open Box,100.0,121,0.0,MAD,3477.3700000000003,0,0.0,Germany,0.0,Unknown,i7,16GB,Desktop
"schneller WIN 11 PRO PC für Home Office Computer  i5 3,6GHz 8GB RAM 512GB SSD",4650.837,MAD,New,97.2,7316,0.0,MAD,4650.837,0,0.0,Germany,0.0,Unknown,i5,8GB,Desktop
10.1 Zoll Mini Computer Lüfterlos Windows PC Intel J3355 4GB 64GB WiFi Bluetooth,2546.9700000000003,MAD,New,0.0,0,0.0,MAD,2546.9700000000003,0,0.0,Germany,0.0,Unknown,Unknown,4GB,Desktop
"HP Compaq 6200 PRO i5 2400 3,1 Microtower Computer 500GB Windows 11 , 4GB RAM N2",514.2786,MAD,Used,100.0,3209,175.2,MAD,514.2786,0,0.0,Germany,2037.576,Hp,i5,Unknown,Desktop
HP 18 cm Silent Mini PC Business Office Multimedia Computer Intel Pentium 4400T,1023.44,MAD,Open Box,100.0,69,7.69,MAD,1023.44,0,0.0,Germany,89.4347,Hp,Unknown,Unknown,Desktop
"HP EliteDesk 800 G4 - Core i5-8500 3,00GHz - 1TB SSD - 16GB - SSF PC Win11 - TOP",1965.47,MAD,Used,99.2,3042,0.0,MAD,1965.47,0,0.0,Germany,0.0,Hp,i5,16GB,Desktop
"HP EliteDesk 800 G3 Core i5-6500 3,20GHz, SSD, 8GB/16GB - SSF PC - Win 11 - TOP",1500.2700000000002,MAD,Used,99.2,3042,5.49,MAD,1500.2700000000002,0,0.0,Germany,63.84870000000001,Hp,i5,8GB,Desktop
HP 290 G1 MT Intel i3 7100 8GB RAM DDR4 250GB SSD Computer PC Händler,697.6837,MAD,Used,100.0,24,6.99,MAD,697.6837,0,0.0,Germany,81.2937,Hp,i3,8GB,Desktop
All in One Computer Terra AIO 2705HA 27'' Intel Core i5-9500 16GB RAM 512 GB SSD,6396.5,MAD,New,99.7,642,0.0,MAD,6396.5,0,0.0,Germany,0.0,Unknown,i5,16GB,Desktop
Monster Gaming PC - AMD Ryzen 5  | 32GB RAM | 1TB SSD | Nvidia RTX 3060 12GB,7547.870000000001,MAD,New,98.4,71787,0.0,MAD,7547.870000000001,0,0.0,Germany,0.0,Unknown,ryzen 5,32GB,Desktop
"Windows 11 Business PC Intel i7 4x 4,00GHz 64GB RAM 2TB SSD Computer Office 2021",6966.370000000001,MAD,Open Box,100.0,121,0.0,MAD,6966.370000000001,0,0.0,Germany,0.0,Unknown,i7,Unknown,Desktop
PC Computer Fujitsu Scenic W600 ,4070.5000000000005,MAD,Used,100.0,27,10.95,MAD,4070.5000000000005,0,0.0,Germany,127.3485,Unknown,Unknown,Unknown,Desktop
Windows 11 GAMING PC AMD RYZEN 7 4700S 16GB GDDR6 RX 550 2GB 256GB SSD Computer,4185.637,MAD,New,99.1,16804,0.0,MAD,4185.637,0,0.0,Germany,0.0,Unknown,ryzen 7,16GB,Desktop
MINI COMPUTER PC 2GB SSD FÜR WINDOWS WIN 98 XP 2000 RS-232 MICRO OLD GAMES,917.6070000000001,MAD,Used,99.3,8031,6.95,MAD,917.6070000000001,0,0.0,Germany,80.8285,Unknown,Unknown,2GB,Desktop
Monster Gaming PC - Intel i7 3.90Ghz  | 16GB RAM | 1TB SSD | Nvidia RTX 3050 8GB,6152.27,MAD,New,98.4,71787,0.0,MAD,6152.27,0,0.0,Germany,0.0,Unknown,i7,16GB,Desktop
Windows 11 Pro Office PC von Fujitsu Intel G4400 @ 3.30 GHz 8GB RAM SSD DVD-RW,1628.0837000000001,MAD,Used,99.6,207921,0.0,MAD,1628.0837000000001,0,0.0,Germany,0.0,Unknown,Unknown,8GB,Desktop
RAVEMEN FR300 Licht Für Fahrrad Außen Front Kompatibel Mit Garmin Wahoo GPS NEW,484.27320000000003,MAD,New,99.4,356,0.0,MAD,484.27320000000003,0,0.0,Germany,0.0,Unknown,Unknown,Unknown,Other or unknown
"BerryBase Raspberry Pi 4 Computer Modell B 4GB RAM Light Starter Kit, weiß",971.5702000000001,MAD,New,99.7,138783,3.95,MAD,971.5702000000001,0,0.0,Germany,45.938500000000005,Dell,Unknown,4GB,Desktop
lenovo Desktop PC / Intel Pentium / 128GB SSD / 1TB HDD / 4GB RAM / DVD / Win10,697.8000000000001,MAD,Used,100.0,3482,6.95,MAD,697.8000000000001,0,0.0,Germany,80.8285,Lenovo,Unknown,Unknown,Desktop
SCHNELLER COMPUTER i5 4. QUAD WLAN DESKTOP PC & TFT SET 16GB WINDOWS 10 SSD & HDD,744.0874,MAD,Refurbished,98.1,9378,26.61,MAD,744.0874,0,0.0,Germany,309.4743,Unknown,i5,16GB,Desktop
Dell OptiPlex 3060 Mini PC Windows 11 Intel i3 8100T 8GB 240GB SSD WLAN UHD GPU,976.4548,MAD,Refurbished,99.8,13046,18.03,MAD,976.4548,0,0.0,Germany,209.68890000000002,Dell,i3,8GB,Desktop
FUJITSU PC COMPUTER DESKTOP FISSO I5 16GB RAM 512 SSD WINDOWS 11 RICONDIZIONATO,1628.0837000000001,MAD,Refurbished,99.7,1011,0.0,MAD,1628.0837000000001,0,0.0,Italy,0.0,Unknown,i5,16GB,Other or unknown
ACER MINI PC COMPUTER DESKTOP RICONDIZIONATO WIN 11 i5 6GEN 512GB SSD 16GB RAM,1628.0837000000001,MAD,Refurbished,99.7,1011,0.0,MAD,1628.0837000000001,0,0.0,Italy,0.0,Acer,i5,Unknown,Other or unknown
PC DESKTOP i5 ASSEMBLATO RAM 16 GB SSD 240 GB HDMI COMPUTER WI-FI WINDOWS 11,2674.7837000000004,MAD,New,96.7,2413,0.0,MAD,2674.7837000000004,0,0.0,Italy,0.0,Unknown,i5,Unknown,Other or unknown
PC COMPUTER DESKTOP ACER  FISSO CPU AMD A8HDD 500GB RAM 4GB WINDOWS 11 + MONITOR,802.47,MAD,Used,100.0,133,0.0,MAD,802.47,0,0.0,Italy,0.0,Acer,Unknown,Unknown,Other or unknown
COMPUTER PC DESKTOP ACER  FISSO CPU INTEL I3 HDD 500GB RAM 4GB WINDOWS 11,453.57000000000005,MAD,Used,100.0,133,0.0,MAD,453.57000000000005,0,0.0,Italy,0.0,Acer,i3,Unknown,Other or unknown
PC COMPUTER DESKTOP  FISSO INTEL I3 500GB RAM 8GB WINDOWS 11 + MONITOR,1035.0700000000002,MAD,Used,100.0,133,0.0,MAD,1035.0700000000002,0,0.0,Italy,0.0,Unknown,i3,Unknown,Other or unknown
PC Computer Desktop DELL SFF i7 Ram 32GB SSD 512GB DVD Win 10 (Ricondizionato),2324.8370000000004,MAD,Refurbished,99.3,89972,0.0,MAD,2324.8370000000004,0,0.0,Italy,0.0,Dell,i7,32GB,Other or unknown
PC COMPUTER DESKTOP DELL  FISSO CPU I5 IN HDD 500GB RAM 4GB WINDOWS 11 + MONITOR,918.7700000000001,MAD,Used,100.0,133,0.0,MAD,918.7700000000001,0,0.0,Italy,0.0,Dell,i5,Unknown,Other or unknown
LENOVO M93P TOWER i7-4770 16GB RAM 500GB HDD WINDOWS 10 GARANZIA PC COMPUTER i7,1395.6000000000001,MAD,Refurbished,99.5,5598,0.0,MAD,1395.6000000000001,0,0.0,Italy,0.0,Lenovo,i7,16GB,Other or unknown
Pc Computer Desktop Fisso Hp i5 Ram 8Gb SSD 256 Win11 WiFi Office RICONDIZIONATO,1371.1770000000001,MAD,Refurbished,100.0,159,0.0,MAD,1371.1770000000001,0,0.0,Italy,0.0,Hp,i5,8GB,Other or unknown
PC Computer Desktop Xeon E5 Ram 16Gb SSD 240Gb Quadro 4000 W10 Ricondizionato,1511.7837000000002,MAD,Refurbished,99.3,89972,0.0,MAD,1743.3370000000002,13,231.5533,Italy,0.0,Unknown,Unknown,16GB,Other or unknown
Computer Pc Netbook Mindbook N-10 Windows XP Ram 2gb 120gb HHD Wifi 10 Pollici,464.03700000000003,MAD,Used,98.7,4805,0.0,MAD,464.03700000000003,0,0.0,Italy,0.0,Unknown,Unknown,2GB,Other or unknown
PC DESKTOP i7 ASSEMBLATO RAM 32 GB SSD 1 TB HDMI COMPUTER WI-FI WINDOWS 11,4419.2837,MAD,New,96.7,2413,0.0,MAD,4419.2837,0,0.0,Italy,0.0,Unknown,i7,Unknown,Other or unknown
PC DESKTOP i5 ASSEMBLATO RAM 16 GB SSD 1 TB HDMI COMPUTER WI-FI WINDOWS 11,3139.9837,MAD,New,96.7,2413,0.0,MAD,3139.9837,0,0.0,Italy,0.0,Unknown,i5,Unknown,Other or unknown
PC DESKTOP i5 ASSEMBLATO RAM 32 GB SSD 1 TB HDMI COMPUTER WI-FI WINDOWS 11,3721.4837,MAD,New,96.7,2413,0.0,MAD,3721.4837,0,0.0,Italy,0.0,Unknown,i5,Unknown,Other or unknown
PC DESKTOP i7 ASSEMBLATO RAM 16 GB SSD 1 TB HDMI COMPUTER WI-FI WINDOWS 11,3954.0837000000006,MAD,New,96.7,2413,0.0,MAD,3954.0837000000006,0,0.0,Italy,0.0,Unknown,i7,Unknown,Other or unknown
Pc Computer Desktop Fisso Ricondizionato i7 Ram 16GB SSD 480GB Windows 10 Wi-Fi,2325.8837000000003,MAD,Refurbished,99.3,89972,0.0,MAD,2325.8837000000003,0,0.0,Italy,0.0,Unknown,i7,16GB,Other or unknown
ALIMENTATORE 500W PER PC CASE COMPUTER ATX FISSO VENTOLA 12CM 500 watt DESKTOP,174.33370000000002,MAD,New,100.0,14,0.0,MAD,174.33370000000002,0,0.0,Italy,0.0,Unknown,Unknown,Unknown,Other or unknown
PC COMPUTER SFF HP DC7900 INTEL CORE 2 E7200 2.53GHZ RAM 4GB HDD160GB WIN VISTA,407.05,MAD,Refurbished,99.8,25392,0.0,MAD,407.05,0,0.0,Italy,0.0,Hp,Unknown,4GB,Other or unknown
Computer PC Fisso SFF Ricondizionato Dell i7 6700 RAM 16GB SSD 240GB Windows 11,2209.5837,MAD,Refurbished,99.3,89972,0.0,MAD,2209.5837,0,0.0,Italy,0.0,Dell,i7,16GB,Other or unknown
*AGGIORNATO* Disney Anthology Carte Regular - Holo - Special,69.78,MAD,Ungraded,100.0,26,5.5,MAD,69.78,0,0.0,Italy,63.965,Unknown,Unknown,Unknown,Other or unknown
COMPUTER PC DESKTOP ACER  FISSO CPU AMD A8HDD 500GB RAM 4GB WINDOWS 11 + MONITOR,802.47,MAD,Used,100.0,133,0.0,MAD,802.47,0,0.0,Italy,0.0,Acer,Unknown,Unknown,Other or unknown
Mini PC Computer Desktop Lenovo M73 i7 Ram 16GB SSD 240GB Win 10 Ricondizionato,1628.0837000000001,MAD,Refurbished,99.3,89972,0.0,MAD,1628.0837000000001,0,0.0,Italy,0.0,Lenovo,i7,16GB,Other or unknown
PC GAMING COMPUTER LED RGB i7 16GB RAM 512GB SSD Rx580 8GB Ddr5,4535.700000000001,MAD,Used,100.0,221,0.0,MAD,4535.700000000001,0,0.0,Italy,0.0,Unknown,i7,16GB,Other or unknown
PC Computer Desktop Fisso Ricondizionato Dell i7 Ram 32Gb SSD 480Gb Windows 10,2325.8837000000003,MAD,Refurbished,99.3,89972,0.0,MAD,2325.8837000000003,0,0.0,Italy,0.0,Dell,i7,32GB,Other or unknown
PC Computer Dektop Lenovo P330 i5-8500 Ram 16Gb SSD 512Gb Win 11 Ricondizionato,2442.1837,MAD,Refurbished,99.3,89972,0.0,MAD,2558.4837,5,116.30000000000001,Italy,0.0,Lenovo,i5,16GB,Other or unknown
HP Z230 PC Computer Fisso i7 Ram 32GB SSD 1TB Win10 Office Wifi (Ricondizionato),2906.3370000000004,MAD,Refurbished,99.3,89972,0.0,MAD,2906.3370000000004,0,0.0,Italy,0.0,Hp,i7,32GB,Other or unknown
COMPUTER PC RICONDIZIONATO HP 705G1 AMD A8 RAM 8GB SSD 120GB + 500GB WINDOWS 10,987.3870000000002,MAD,Refurbished,100.0,3975,0.0,MAD,987.3870000000002,0,0.0,Italy,0.0,Hp,Unknown,8GB,Other or unknown
Hp ProDesk 600 G4 SFF Intel Gold G5400 8Gb Ddr4 256Gb Ssd Win 11 Pro Pc Computer,1279.1837,MAD,Refurbished,100.0,1117,0.0,MAD,1279.1837,0,0.0,Italy,0.0,Hp,Unknown,8GB,Other or unknown
PC COMPUTER DESKTOP FISSO RICONDIZIONATO HP WINDOWS 11 PRO GARANZIA 12 MESI,1046.5837,MAD,Refurbished,99.1,2098,0.0,MAD,1046.5837,0,0.0,Italy,0.0,Hp,Unknown,Unknown,Other or unknown
PC COMPUTER DESKTOP FISSO RICONDIZIONATO HP WINDOWS 11 CORE I5 8GB RAM 240GB SSD,1395.4837,MAD,Refurbished,99.1,2098,0.0,MAD,1395.4837,0,0.0,Italy,0.0,Hp,i5,8GB,Other or unknown
PC COMPUTER DESKTOP GAMING i5 RAM 16GB SSD 240 GB R7 250 4GB WI-FI WINDOWS 11,3605.1837000000005,MAD,New,96.7,2413,0.0,MAD,3605.1837000000005,0,0.0,Italy,0.0,Unknown,i5,16GB,Other or unknown
samsung one connect box mini computer ,697.8000000000001,MAD,Used,100.0,8,5.0,MAD,697.8000000000001,0,0.0,Italy,58.150000000000006,Samsung,Unknown,Unknown,Other or unknown
PC DESKTOP COMPUTER FISSO HP 800 G1 i5 RAM 8GB 128GB SSD OTTIME CONDIZIONI WIN11,930.2837,MAD,Refurbished,97.4,38495,0.0,MAD,930.2837,0,0.0,Italy,0.0,Hp,i5,8GB,Other or unknown
Pc Computer Desktop Fisso Ricondizionato HP i7 Ram 16GB SSD 512GB Windows 10 Pro,1918.95,MAD,Refurbished,100.0,4328,0.0,MAD,1918.95,0,0.0,Italy,0.0,Hp,i7,16GB,Other or unknown
"HP Compaq 6200 PRO i5 2400 3,1 computer microtower 500 GB Windows 11, 4 GB RAM N2",514.2786,MAD,Used,100.0,3209,398.5,MAD,514.2786,0,0.0,Italy,4634.555,Hp,i5,Unknown,Desktop
Pc Desktop Computer Assemblato Core i5-3470 Ram 16Gb SSD 480Gb Windows 10 Pro,2558.4837,MAD,New,99.3,89972,0.0,MAD,3022.6369999999997,15,464.1533,Italy,0.0,Unknown,i5,16GB,Other or unknown
DELL Pc Fisso i5 Ram 8Gb SSD 256 + 128Gb  Wi-Fi Computer Desktop Ricondizionato,1394.4370000000001,MAD,Refurbished,100.0,159,0.0,MAD,1394.4370000000001,0,0.0,Italy,0.0,Dell,i5,8GB,Other or unknown
HP PC PORTATILE COMPUTER RICONDIZIONATO RYZEN 5 16GB RAM 256GB SSD HDMI W11,3023.6837000000005,MAD,Refurbished,99.7,1011,0.0,MAD,3023.6837000000005,0,0.0,Italy,0.0,Hp,ryzen 5,16GB,Other or unknown
Intel NUC Mini PC WiFi Core i5-6260U 256 SSD 16 GB RAM window 11 computer tiny,2198.07,MAD,Refurbished,99.4,6704,0.0,MAD,2198.07,0,0.0,Italy,0.0,Unknown,i5,Unknown,Other or unknown
Pc Computer Desktop Assemblato Nuovo Core i5-3470 Ram 8Gb SSD 240 Windows 10 Pro,2011.8737000000003,MAD,New,99.3,89972,0.0,MAD,2324.8370000000004,13,312.9633,Italy,0.0,Unknown,i5,8GB,Other or unknown
PC GAMING COMPUTER FISSO LED RGB i7 16GB RAM 500GB SSD HD NVIDIA GT730 4GB HDMI,4407.77,MAD,New,98.8,206,0.0,MAD,4407.77,0,0.0,Italy,0.0,Unknown,i7,16GB,Other or unknown
"🟢Disney Anthology Mancolista (Base regular, Holo, Special) - Dario Moccia Cards",80.24700000000001,MAD,Ungraded,100.0,156,3.99,MAD,80.24700000000001,0,0.0,Italy,46.40370000000001,Unknown,Unknown,Unknown,Other or unknown
PC Computer Desktop HP Z240 SFF i7 Ram 32GB SSD 1TB WIN 10 Pro (Ricondizionato),2790.0370000000003,MAD,Refurbished,99.3,89972,0.0,MAD,3022.6369999999997,8,232.60000000000002,Italy,0.0,Hp,i7,32GB,Other or unknown
COMPUTER PORTATILE CPU INTEL CORE  i5-430M SSD WINDOWS 11 PRO,1545.2781000000002,MAD,Refurbished,98.9,2900,0.0,MAD,1545.2781000000002,0,0.0,Italy,0.0,Unknown,i5,Unknown,Other or unknown
PC Computer Desktop Fujitsu E420 SFF i7 RAM 16GB SSD 512GB Win 10 Ricondizionato,1628.0837000000001,MAD,Refurbished,99.3,89972,0.0,MAD,1975.9370000000001,18,347.85330000000005,Italy,0.0,Unknown,i7,16GB,Other or unknown
Tower PC Computer Desktop Fujitsu i7  RAM 16GB SSD 512GB Win 10 (Ricondizionato),1975.9370000000001,MAD,Refurbished,99.3,89972,0.0,MAD,1975.9370000000001,0,0.0,Italy,0.0,Unknown,i7,16GB,Other or unknown
HP computer fisso i7 16-512GB Windows 10 pro ricondizionato pronto all'uso,1616.5700000000002,MAD,Refurbished,99.6,236,0.0,MAD,1616.5700000000002,0,0.0,Italy,0.0,Hp,i7,Unknown,Other or unknown
SUUNTO D6i  Computer Subacqueo,3361.07,MAD,Open Box,100.0,834,0.0,MAD,3361.07,0,0.0,Italy,0.0,Unknown,Unknown,Unknown,Other or unknown
PC COMPUTER i5 GAMING RAM 16GB SSD 1 TB GT 1030 2 GB DDR5  MONITOR 24 WIFI WIN11,5814.8837,MAD,New,96.7,2413,0.0,MAD,5814.8837,0,0.0,Italy,0.0,Unknown,i5,16GB,Other or unknown
"DELL Desktop Computer PC i7, up to 64GB RAM, 8TB SSD, Windows 10/11 Pro, WiFi BT",3145.7789999999995,MAD,Refurbished,99.2,2206,57.69,MAD,14979.9,79,11834.121,Belgium,578.0537999999999,Dell,i7,Unknown,Desktop
"DELL Desktop Computer PC i7, up to 64GB RAM 16TB SSD/HDD, Windows 10/11, WiFi BT",3296.58,MAD,Refurbished,99.2,2206,58.18,MAD,15698.0334,79,12401.4534,Belgium,582.9635999999999,Dell,i7,Unknown,Desktop
"DELL Desktop Computer PC i7, up to 64GB RAM, 17TB SSD HDD, Windows 10/11 , WiFi",2198.8889999999997,MAD,Refurbished,99.2,2206,54.62,MAD,10470.9,79,8272.010999999999,Belgium,547.2923999999999,Dell,i7,Unknown,Desktop
"HP Desktop Computer PC i7, up to 64GB RAM, 4TB SSD, Windows 11/10 Pro, WiFi BT",2603.3963999999996,MAD,Refurbished,100.0,14745,63.18,MAD,13017.182399999998,80,10413.785999999998,Belgium,633.0636,Hp,i7,Unknown,Desktop
Lenovo Desktop i5 Computer Mini Pc Up To 32GB RAM 1TB SSD Windows 10 Pro Wi-Fi,1194.1836,MAD,Refurbished,98.6,127179,29.83,MAD,1492.7795999999998,20,298.596,Belgium,298.8966,Lenovo,i5,32GB,Desktop
HP Desktop i5 Computer PC Tower Up To 32GB RAM 4TB SSD/HDD Windows 10 Pro Wi-Fi,1357.8102,MAD,Refurbished,98.6,127179,100.09,MAD,1697.2877999999998,20,339.4776,Belgium,1002.9018,Hp,i5,32GB,Desktop
Gaming PC RGB Desktop Computer i7 32GB 1TB SSD 3TB HDD GTX 1070 WIFI WIN10,3406.6998,MAD,Refurbished,96.9,24400,101.08,MAD,3406.6998,0,0.0,Belgium,1012.8216,Unknown,i7,32GB,Desktop
Gaming PC RGB Desktop Computer i7 32GB  1TB SSD 2TB HDD RX 580 WIFI WIN10 PRO,2504.8998,MAD,Refurbished,98.7,9003,103.81,MAD,2504.8998,0,0.0,Belgium,1040.1761999999999,Unknown,i7,32GB,Desktop
Dell Windows 11 Pro Desktop Computer PC Up To i7 8th Gen. 32GB RAM 4TB SSD/HDD,2083.9595999999997,MAD,Refurbished,98.6,127179,65.06,MAD,2604.9996,20,521.04,Belgium,651.9012,Dell,i7,32GB,Desktop
"Dell Desktop Computer PC i7, up to 32GB RAM, 3TB SSD, Windows 11/10 Pro, WiFi BT",3055.2984,MAD,Refurbished,100.0,14745,74.55,MAD,15276.5922,80,12221.2938,Belgium,746.991,Dell,i7,32GB,Desktop
Dell Optiplex XE3 Intel Core i7 8700 8th Gen. 3.2 GHz,651.3,MAD,Used,100.0,604,71.8,MAD,651.3,0,0.0,Belgium,719.4359999999999,Dell,i7,Unknown,Desktop
Custom Gaming PC Desktop Computer Intel i7 Core RTX 4060 SSD + 2TB HDD 32GB RAM,6813.3996,MAD,New,98.3,1396,198.38,MAD,6813.3996,0,0.0,Belgium,1987.7676,Unknown,i7,32GB,Desktop
